date,farm_id,farm_name,latitude,longitude,altitude,farm_rotun,planting_cycle,growth_stage,rotun_tebu,temperature,light_intensity,relative_humidity,precipitation,variety,ndvi_l8,gndvi_l8,ndwi_l8,mcari_l8,rvi_l8,dvi_l8,evi_l8,savi_l8,ndvi_s2,gndvi_s2,ndwi_s2,ndre_s2,reci_s2,ccci_s2,rvi_s2,dvi_s2,evi_s2,savi_s2,wdrvi_s2,ndvi_fusion,gndvi_fusion,ndwi_fusion,rvi_fusion,dvi_fusion,evi_fusion,savi_fusion,temp_humidity_interaction,water_stress_index,climate_index,ketinggian_tebu,vegetation_health_l8,vegetation_health_s2,vegetation_health_fusion,ndvi_temp_l8,ndvi_temp_s2,ndvi_temp_fusion
2023-02-11,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C1,ripening,2,24.5,16.5,77.3,29.6,1,0.801,0.793,0.105,1.205,3.961,0.293,0.636,0.721,0.788,0.791,0.109,0.396,2.374,1.597,3.922,0.312,0.652,0.67,0.13,0.793,0.792,0.107,3.937,0.305,0.646,0.691,18.9,1.164,0.432,397.3,0.719333333,0.703333333,0.71,19.6245,19.306,19.4285
2023-02-18,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C1,ripening,2,24.1,14.3,80.9,19.0,1,0.79,0.787,0.052,1.267,3.875,0.267,0.6,0.72,0.786,0.785,0.063,0.405,2.26,1.478,3.668,0.298,0.683,0.706,0.146,0.788,0.786,0.058,3.751,0.286,0.65,0.712,19.46,0.759,0.439,400.0,0.703333333,0.725,0.716666667,19.039,18.9426,18.9908
2023-02-25,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C1,ripening,2,25.0,14.6,82.6,16.2,1,0.806,0.816,0.029,1.275,3.621,0.273,0.685,0.719,0.806,0.819,-0.003,0.429,2.848,1.643,4.06,0.296,0.634,0.765,0.165,0.806,0.818,0.012,3.884,0.287,0.654,0.747,20.64,0.625,0.449,400.0,0.736666667,0.735,0.735666667,20.15,20.15,20.15
2023-03-04,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C1,ripening,2,26.4,15.3,79.1,10.0,1,0.812,0.797,0.07,1.363,4.035,0.292,0.607,0.741,0.802,0.792,0.072,0.4,2.594,1.618,4.158,0.286,0.717,0.738,0.169,0.806,0.794,0.071,4.109,0.288,0.673,0.739,20.86,0.367,0.441,400.0,0.72,0.752333333,0.739333333,21.4368,21.1728,21.2784
2023-03-11,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C1,ripening,2,25.7,13.7,76.7,2.7,1,0.77,0.74,0.09,1.229,3.735,0.273,0.607,0.672,0.776,0.737,0.095,0.359,2.468,1.373,3.911,0.294,0.622,0.738,0.118,0.774,0.738,0.093,3.841,0.286,0.616,0.711,19.73,0.1,0.425,400.0,0.683,0.712,0.700333333,19.789,19.9432,19.8918
2023-03-18,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C1,ripening,2,27.6,13.6,77.6,3.5,1,0.762,0.73,0.111,1.132,3.712,0.269,0.598,0.671,0.761,0.736,0.106,0.419,2.258,1.575,3.393,0.275,0.604,0.678,0.145,0.762,0.733,0.108,3.52,0.273,0.601,0.675,21.4,0.121,0.434,400.0,0.677,0.681,0.679333333,21.0312,21.0036,21.0312
2023-03-25,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C1,ripening,2,23.4,16.4,79.0,20.7,1,0.771,0.742,0.129,1.155,3.593,0.257,0.579,0.691,0.773,0.737,0.159,0.403,2.43,1.06,4.072,0.31,0.629,0.695,0.146,0.772,0.739,0.145,3.88,0.289,0.609,0.694,18.47,0.848,0.435,400.0,0.680333333,0.699,0.691666667,18.0414,18.0882,18.0648
2023-04-01,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C1,ripening,2,27.9,15.6,78.1,2.0,1,0.738,0.744,0.089,1.302,3.886,0.26,0.564,0.698,0.748,0.731,0.075,0.357,1.988,1.507,3.486,0.271,0.615,0.685,0.126,0.744,0.736,0.081,3.646,0.267,0.595,0.69,21.81,0.068,0.443,400.0,0.666666667,0.682666667,0.676333333,20.5902,20.8692,20.7576
2022-07-02,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,establishment,2,26.5,15.4,72.9,1.0,1,0.224,0.214,0.059,0.789,2.185,0.071,0.174,0.226,0.252,0.225,0.066,0.228,1.566,0.845,2.538,0.092,0.215,0.252,0.025,0.241,0.221,0.063,2.397,0.084,0.199,0.241,19.35,0.036,0.417,21.7,0.208,0.239666667,0.227,5.936,6.678,6.3865
2022-07-09,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,establishment,2,28.2,17.0,70.5,0.8,1,0.214,0.205,0.092,0.813,2.35,0.09,0.181,0.171,0.221,0.224,0.076,0.17,1.888,0.887,2.185,0.072,0.132,0.174,0.029,0.218,0.216,0.083,2.251,0.079,0.152,0.173,19.88,0.026,0.418,23.4,0.188666667,0.175666667,0.181,6.0348,6.2322,6.1476
2022-07-16,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,establishment,2,25.7,19.0,71.6,0.3,1,0.304,0.291,0.093,0.799,2.335,0.113,0.28,0.273,0.319,0.293,0.089,0.215,1.653,0.927,2.35,0.12,0.292,0.298,0.016,0.313,0.292,0.091,2.344,0.118,0.287,0.288,18.39,0.01,0.421,25.6,0.285666667,0.303,0.296,7.8128,8.1983,8.0441
2022-07-23,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,establishment,2,28.2,19.1,78.2,2.9,1,0.324,0.32,0.089,0.822,2.587,0.114,0.227,0.303,0.345,0.319,0.094,0.269,1.833,1.099,2.523,0.123,0.291,0.322,0.045,0.337,0.319,0.092,2.548,0.119,0.265,0.314,22.05,0.099,0.455,28.4,0.284666667,0.319333333,0.305333333,9.1368,9.729,9.5034
2022-07-30,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,establishment,2,28.2,19.2,73.6,5.6,1,0.353,0.335,0.076,0.889,2.919,0.136,0.279,0.267,0.388,0.329,0.079,0.27,2.247,1.359,2.696,0.153,0.323,0.412,0.064,0.374,0.331,0.078,2.785,0.146,0.306,0.354,20.79,0.193,0.437,31.8,0.299666667,0.374333333,0.344666667,9.9546,10.9416,10.5468
2022-08-06,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,establishment,2,26.2,19.7,69.2,3.7,1,0.347,0.313,0.072,1.02,2.65,0.132,0.246,0.317,0.348,0.325,0.064,0.275,1.856,0.887,2.414,0.124,0.294,0.308,0.025,0.347,0.32,0.067,2.508,0.127,0.275,0.311,18.17,0.135,0.415,35.5,0.303333333,0.316666667,0.311,9.0914,9.1176,9.0914
2022-08-13,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,establishment,2,23.2,17.5,68.7,5.2,1,0.408,0.389,0.096,0.925,3.362,0.15,0.298,0.416,0.417,0.407,0.092,0.272,2.087,1.092,3.187,0.17,0.285,0.4,0.041,0.414,0.4,0.094,3.257,0.162,0.29,0.406,15.93,0.213,0.397,38.2,0.374,0.367333333,0.37,9.4656,9.6744,9.6048
2022-08-20,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,establishment,2,27.5,19.7,72.4,2.7,1,0.434,0.423,0.076,1.056,2.899,0.15,0.346,0.361,0.451,0.409,0.082,0.279,1.731,0.927,2.749,0.164,0.407,0.412,0.071,0.444,0.414,0.08,2.809,0.158,0.382,0.392,19.93,0.093,0.431,43.7,0.380333333,0.423333333,0.406,11.935,12.4025,12.21
2022-08-27,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,establishment,2,28.1,19.0,72.7,1.4,1,0.454,0.452,0.059,1.005,2.99,0.155,0.379,0.403,0.489,0.446,0.067,0.275,1.928,0.921,3.171,0.176,0.428,0.458,0.074,0.475,0.448,0.063,3.098,0.168,0.408,0.436,20.42,0.048,0.432,48.8,0.412,0.458333333,0.439666667,12.7574,13.7409,13.3475
2022-09-03,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,tillering,2,26.5,18.5,66.9,2.3,1,0.457,0.461,0.038,0.826,2.654,0.153,0.4,0.37,0.442,0.471,0.031,0.279,1.932,1.445,2.615,0.166,0.4,0.399,0.049,0.448,0.467,0.034,2.63,0.161,0.4,0.387,17.73,0.084,0.403,55.1,0.409,0.413666667,0.411666667,12.1105,11.713,11.872
2022-09-10,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,tillering,2,26.9,17.9,70.3,2.2,1,0.54,0.537,0.054,0.978,3.963,0.181,0.442,0.499,0.554,0.558,0.055,0.312,2.475,1.233,3.469,0.206,0.477,0.524,0.082,0.548,0.549,0.055,3.667,0.196,0.463,0.514,18.92,0.079,0.415,61.2,0.493666667,0.518333333,0.508333333,14.526,14.9026,14.7412
2022-09-17,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,tillering,2,23.7,18.4,62.7,1.2,1,0.554,0.552,0.067,1.115,3.309,0.191,0.44,0.477,0.562,0.536,0.083,0.298,2.206,1.311,3.565,0.195,0.453,0.528,0.117,0.559,0.542,0.076,3.463,0.193,0.448,0.508,14.85,0.048,0.377,67.6,0.490333333,0.514333333,0.505,13.1298,13.3194,13.2483
2022-09-24,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,tillering,2,24.9,20.8,72.4,0.6,1,0.606,0.575,0.012,1.132,3.511,0.207,0.528,0.536,0.607,0.575,0.008,0.358,2.02,1.194,3.102,0.24,0.49,0.543,0.097,0.607,0.575,0.01,3.266,0.227,0.505,0.541,18.05,0.022,0.427,76.4,0.556666667,0.546666667,0.551,15.0894,15.1143,15.1143
2022-10-01,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,tillering,2,25.2,17.6,63.8,0.6,1,0.615,0.592,0.07,1.046,3.009,0.222,0.563,0.567,0.614,0.588,0.099,0.341,2.084,1.305,3.473,0.231,0.541,0.59,0.106,0.615,0.589,0.086,3.288,0.227,0.55,0.581,16.07,0.022,0.384,84.9,0.581666667,0.581666667,0.582,15.498,15.4728,15.498
2022-10-08,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,tillering,2,24.9,17.5,68.3,2.1,1,0.614,0.608,0.061,1.05,3.312,0.204,0.507,0.5,0.634,0.615,0.063,0.331,2.257,1.068,3.681,0.233,0.558,0.591,0.112,0.626,0.612,0.062,3.533,0.221,0.538,0.554,16.98,0.08,0.4,94.6,0.540333333,0.594333333,0.572666667,15.2886,15.7866,15.5874
2022-10-15,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,tillering,2,23.3,17.3,63.5,0.1,1,0.608,0.584,0.042,1.09,4.015,0.209,0.466,0.543,0.635,0.6,0.071,0.344,2.391,1.178,3.391,0.226,0.533,0.585,0.112,0.624,0.594,0.058,3.64,0.219,0.506,0.568,14.77,0.005,0.376,102.7,0.539,0.584333333,0.566,14.1664,14.7955,14.5392
2022-10-22,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,tillering,2,25.5,15.8,67.4,8.4,1,0.623,0.578,0.078,1.085,3.527,0.238,0.508,0.585,0.649,0.583,0.065,0.314,2.354,1.289,3.838,0.236,0.532,0.574,0.107,0.639,0.581,0.071,3.714,0.237,0.522,0.578,17.18,0.319,0.393,113.8,0.572,0.585,0.579666667,15.8865,16.5495,16.2945
2022-10-29,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,tillering,2,23.5,18.1,59.1,2.1,1,0.609,0.592,0.057,1.053,4.109,0.212,0.469,0.529,0.619,0.606,0.074,0.321,2.086,1.506,3.958,0.228,0.538,0.54,0.092,0.615,0.601,0.066,4.018,0.221,0.51,0.536,13.91,0.086,0.362,122.8,0.535666667,0.565666667,0.553666667,14.3115,14.5465,14.4525
2022-11-05,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,tillering,2,23.9,18.4,73.7,29.9,1,0.623,0.626,0.143,1.128,3.395,0.213,0.457,0.569,0.64,0.646,0.137,0.349,2.491,1.511,3.336,0.234,0.511,0.571,0.132,0.633,0.638,0.139,3.359,0.226,0.49,0.57,17.62,1.201,0.422,138.3,0.549666667,0.574,0.564333333,14.8897,15.296,15.1287
2022-11-12,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,tillering,2,23.4,16.4,72.8,17.4,1,0.651,0.622,0.082,1.293,3.181,0.235,0.513,0.592,0.67,0.605,0.069,0.373,2.323,1.402,3.753,0.241,0.576,0.633,0.121,0.662,0.612,0.075,3.524,0.238,0.551,0.616,17.04,0.713,0.411,153.4,0.585333333,0.626333333,0.609666667,15.2334,15.678,15.4908
2022-11-19,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,tillering,2,25.0,17.7,62.6,18.7,1,0.721,0.709,0.129,1.143,3.922,0.247,0.586,0.634,0.754,0.707,0.113,0.386,2.513,1.45,3.609,0.287,0.65,0.661,0.125,0.741,0.708,0.12,3.734,0.271,0.625,0.65,15.68,0.719,0.379,160.0,0.647,0.688333333,0.672,18.025,18.85,18.525
2022-11-26,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,grand_growth,2,23.1,17.9,69.4,11.7,1,0.718,0.681,0.087,1.127,3.738,0.234,0.536,0.658,0.714,0.678,0.115,0.373,2.537,1.3,3.363,0.263,0.548,0.643,0.132,0.715,0.679,0.102,3.513,0.252,0.543,0.649,16.07,0.487,0.401,166.5,0.637333333,0.635,0.635666667,16.5858,16.4934,16.5165
2022-12-03,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,grand_growth,2,23.4,16.7,70.6,3.3,1,0.713,0.721,0.062,1.281,3.699,0.251,0.552,0.582,0.737,0.72,0.083,0.359,2.87,1.399,3.59,0.271,0.608,0.676,0.126,0.727,0.72,0.074,3.633,0.263,0.586,0.639,16.53,0.134,0.403,173.0,0.615666667,0.673666667,0.650666667,16.6842,17.2458,17.0118
2022-12-10,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,grand_growth,2,22.2,17.0,68.6,1.4,1,0.696,0.676,0.029,1.237,3.686,0.266,0.545,0.619,0.718,0.68,0.015,0.383,2.441,1.149,3.549,0.267,0.625,0.675,0.121,0.709,0.679,0.021,3.604,0.267,0.593,0.652,15.25,0.061,0.392,179.5,0.62,0.672666667,0.651333333,15.4512,15.9396,15.7398
2022-12-17,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,grand_growth,2,24.3,15.3,68.7,12.9,1,0.699,0.696,0.078,1.142,3.659,0.246,0.562,0.596,0.688,0.704,0.087,0.369,2.209,1.503,3.535,0.265,0.546,0.623,0.12,0.693,0.701,0.083,3.585,0.258,0.552,0.612,16.71,0.511,0.394,186.0,0.619,0.619,0.619,16.9857,16.7184,16.8399
2022-12-24,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,grand_growth,2,23.5,17.4,74.3,14.5,1,0.782,0.758,0.054,1.248,3.457,0.263,0.582,0.684,0.776,0.745,0.05,0.344,2.529,1.392,3.77,0.292,0.645,0.701,0.151,0.778,0.75,0.052,3.645,0.28,0.62,0.694,17.46,0.592,0.42,192.5,0.682666667,0.707333333,0.697333333,18.377,18.236,18.283
2022-12-31,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,grand_growth,2,22.5,17.8,67.9,9.3,1,0.763,0.759,0.048,1.221,3.495,0.251,0.616,0.678,0.754,0.772,0.035,0.387,2.621,1.416,3.628,0.281,0.63,0.711,0.167,0.758,0.767,0.041,3.575,0.269,0.624,0.698,15.29,0.396,0.393,199.0,0.685666667,0.698333333,0.693333333,17.1675,16.965,17.055
2023-01-07,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,grand_growth,2,23.8,15.0,77.0,13.9,1,0.739,0.727,0.049,1.166,3.651,0.243,0.559,0.648,0.767,0.719,0.048,0.368,2.265,1.251,4.015,0.273,0.652,0.715,0.141,0.756,0.722,0.048,3.87,0.261,0.615,0.688,18.32,0.559,0.424,205.5,0.648666667,0.711333333,0.686333333,17.5882,18.2546,17.9928
2023-01-14,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,grand_growth,2,27.5,16.5,79.7,6.3,1,0.741,0.745,0.063,1.405,3.567,0.289,0.606,0.688,0.771,0.737,0.077,0.384,2.456,1.484,4.002,0.29,0.618,0.712,0.108,0.759,0.74,0.071,3.828,0.289,0.613,0.702,21.88,0.22,0.451,212.0,0.678333333,0.700333333,0.691333333,20.3775,21.2025,20.8725
2023-01-21,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,grand_growth,2,25.9,16.1,77.5,4.1,1,0.77,0.763,0.091,1.227,3.776,0.277,0.614,0.676,0.781,0.752,0.089,0.366,2.327,1.404,3.642,0.298,0.666,0.745,0.143,0.777,0.756,0.09,3.696,0.289,0.645,0.717,20.1,0.152,0.436,218.5,0.686666667,0.730666667,0.713,19.943,20.2279,20.1243
2023-01-28,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,grand_growth,2,25.0,15.6,80.2,15.9,1,0.761,0.758,0.1,1.153,3.637,0.256,0.653,0.709,0.754,0.765,0.104,0.37,2.43,1.583,4.046,0.298,0.621,0.689,0.147,0.757,0.762,0.102,3.882,0.281,0.633,0.697,20.08,0.612,0.443,225.0,0.707666667,0.688,0.695666667,19.025,18.85,18.925
2023-02-04,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,grand_growth,2,23.9,14.3,71.8,10.4,1,0.772,0.753,0.135,1.097,4.402,0.284,0.645,0.731,0.783,0.735,0.143,0.365,2.334,1.472,3.666,0.297,0.637,0.729,0.146,0.779,0.742,0.14,3.96,0.292,0.64,0.73,17.14,0.418,0.402,231.5,0.716,0.716333333,0.716333333,18.4508,18.7137,18.6181
2023-02-11,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,grand_growth,2,23.6,13.2,73.2,7.7,1,0.818,0.808,0.068,1.212,4.043,0.284,0.664,0.758,0.834,0.82,0.076,0.393,2.084,1.565,4.09,0.324,0.681,0.774,0.17,0.828,0.815,0.072,4.071,0.308,0.674,0.768,17.31,0.314,0.403,238.0,0.746666667,0.763,0.756666667,19.3048,19.6824,19.5408
2023-02-18,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,grand_growth,2,25.9,14.1,76.9,22.7,1,0.734,0.718,0.076,1.213,3.554,0.247,0.626,0.662,0.751,0.72,0.083,0.356,2.657,1.583,3.799,0.28,0.641,0.684,0.114,0.744,0.719,0.079,3.701,0.267,0.635,0.675,19.89,0.846,0.428,244.5,0.674,0.692,0.684666667,19.0106,19.4509,19.2696
2023-02-25,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,grand_growth,2,25.1,14.7,76.2,26.3,1,0.791,0.753,0.125,1.158,3.545,0.294,0.67,0.715,0.776,0.773,0.122,0.397,2.614,1.182,3.713,0.287,0.64,0.688,0.149,0.782,0.765,0.123,3.646,0.29,0.652,0.699,19.14,1.007,0.424,251.0,0.725333333,0.701333333,0.711,19.8541,19.4776,19.6282
2023-03-04,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,grand_growth,2,28.0,14.9,82.8,5.3,1,0.76,0.776,0.031,1.406,3.829,0.26,0.537,0.703,0.742,0.78,0.06,0.357,2.538,1.32,4.06,0.275,0.608,0.707,0.145,0.749,0.779,0.047,3.968,0.269,0.58,0.705,23.15,0.184,0.46,257.5,0.666666667,0.685666667,0.678,21.28,20.776,20.972
2023-03-11,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,grand_growth,2,28.2,12.6,78.0,24.3,1,0.792,0.782,0.13,1.351,3.863,0.273,0.665,0.697,0.773,0.791,0.15,0.374,2.82,1.56,3.972,0.282,0.659,0.681,0.138,0.78,0.788,0.141,3.929,0.278,0.661,0.687,21.97,0.835,0.434,264.0,0.718,0.704333333,0.709333333,22.3344,21.7986,21.996
2023-03-18,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,grand_growth,2,24.5,16.4,84.7,13.2,1,0.8,0.777,0.057,1.081,4.148,0.29,0.727,0.711,0.795,0.76,0.072,0.413,2.764,1.357,4.104,0.29,0.685,0.742,0.125,0.797,0.767,0.065,4.122,0.29,0.702,0.73,20.76,0.519,0.461,270.5,0.746,0.740666667,0.743,19.6,19.4775,19.5265
2023-03-25,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,grand_growth,2,23.8,13.5,84.2,5.9,1,0.806,0.79,0.072,1.144,3.836,0.296,0.639,0.737,0.817,0.799,0.076,0.423,2.581,1.615,4.097,0.294,0.64,0.744,0.177,0.812,0.795,0.074,3.992,0.295,0.64,0.741,20.01,0.24,0.448,277.0,0.727333333,0.733666667,0.731,19.1828,19.4446,19.3256
2023-04-01,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,grand_growth,2,27.8,14.0,83.3,3.9,1,0.775,0.75,0.088,1.233,3.604,0.266,0.608,0.702,0.762,0.761,0.07,0.352,2.613,1.397,3.853,0.287,0.607,0.704,0.15,0.768,0.756,0.078,3.753,0.279,0.607,0.703,23.12,0.136,0.458,283.5,0.695,0.691,0.692666667,21.545,21.1836,21.3504
2023-04-08,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,grand_growth,2,26.8,15.1,75.8,6.8,1,0.78,0.783,0.079,1.115,3.714,0.273,0.558,0.707,0.768,0.79,0.062,0.393,2.68,1.614,3.976,0.283,0.592,0.697,0.139,0.773,0.788,0.07,3.871,0.279,0.578,0.701,20.27,0.245,0.428,290.0,0.681666667,0.685666667,0.684,20.904,20.5824,20.7164
2023-04-15,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,maturation,2,25.5,15.8,85.8,8.6,1,0.838,0.854,0.073,1.239,3.784,0.308,0.631,0.732,0.847,0.853,0.087,0.39,2.503,1.519,3.803,0.32,0.692,0.776,0.149,0.843,0.853,0.081,3.795,0.316,0.668,0.759,21.89,0.325,0.467,296.5,0.733666667,0.771666667,0.756666667,21.369,21.5985,21.4965
2023-04-22,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,maturation,2,26.1,16.1,85.8,12.0,1,0.833,0.813,0.06,1.306,3.943,0.29,0.658,0.779,0.831,0.826,0.063,0.404,2.341,1.508,4.154,0.305,0.703,0.756,0.156,0.832,0.821,0.061,4.069,0.299,0.685,0.765,22.35,0.443,0.47,303.0,0.756666667,0.763333333,0.760666667,21.7413,21.6891,21.7152
2023-04-29,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,maturation,2,27.9,15.1,85.5,14.3,1,0.838,0.838,0.053,1.307,4.045,0.278,0.715,0.725,0.823,0.809,0.06,0.375,2.384,1.649,4.053,0.3,0.635,0.755,0.169,0.829,0.821,0.057,4.05,0.291,0.667,0.743,23.85,0.494,0.471,309.5,0.759333333,0.737666667,0.746333333,23.3802,22.9617,23.1291
2023-05-06,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,maturation,2,30.5,15.4,83.9,6.6,1,0.821,0.809,0.063,1.197,3.055,0.277,0.673,0.746,0.84,0.812,0.074,0.429,2.512,1.544,3.325,0.306,0.673,0.771,0.146,0.832,0.811,0.069,3.217,0.294,0.673,0.761,25.6,0.209,0.473,316.0,0.746666667,0.761333333,0.755333333,25.0405,25.62,25.376
2023-05-13,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,maturation,2,27.2,14.5,84.0,0.7,1,0.83,0.833,0.041,1.24,3.653,0.288,0.671,0.742,0.833,0.843,0.046,0.388,2.482,1.452,4.162,0.309,0.711,0.751,0.155,0.832,0.839,0.044,3.958,0.301,0.695,0.748,22.85,0.023,0.461,322.5,0.747666667,0.765,0.758333333,22.576,22.6576,22.6304
2023-05-20,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,maturation,2,28.1,14.3,78.4,2.0,1,0.852,0.828,0.052,1.255,3.867,0.314,0.684,0.776,0.826,0.836,0.094,0.436,2.404,1.869,4.021,0.308,0.671,0.754,0.123,0.836,0.833,0.075,3.959,0.311,0.676,0.763,22.02,0.07,0.441,329.0,0.770666667,0.750333333,0.758333333,23.9412,23.2106,23.4916
2023-05-27,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,maturation,2,27.6,17.3,79.7,0.3,1,0.875,0.866,0.046,1.29,4.047,0.298,0.706,0.804,0.881,0.861,0.042,0.441,2.337,1.458,3.765,0.326,0.744,0.837,0.193,0.878,0.863,0.044,3.877,0.315,0.729,0.824,22.03,0.009,0.454,335.5,0.795,0.820666667,0.810333333,24.15,24.3156,24.2328
2023-06-03,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,maturation,2,29.0,16.6,77.4,2.4,1,0.859,0.793,0.012,1.139,3.514,0.32,0.649,0.747,0.85,0.819,0.011,0.438,2.556,1.253,4.465,0.318,0.694,0.818,0.157,0.854,0.808,0.011,4.084,0.319,0.676,0.789,22.48,0.08,0.447,342.0,0.751666667,0.787333333,0.773,24.911,24.65,24.766
2023-06-10,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,maturation,2,28.2,15.5,79.5,3.5,1,0.867,0.836,0.046,1.209,4.315,0.288,0.741,0.812,0.858,0.832,0.035,0.429,2.812,1.736,3.994,0.327,0.733,0.785,0.164,0.861,0.833,0.04,4.122,0.311,0.736,0.796,22.39,0.12,0.449,348.5,0.806666667,0.792,0.797666667,24.4494,24.1956,24.2802
2023-06-17,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,maturation,2,29.7,17.7,83.2,2.1,1,0.874,0.889,0.036,1.283,3.679,0.309,0.726,0.763,0.896,0.884,0.028,0.456,2.45,1.385,4.394,0.33,0.765,0.841,0.148,0.887,0.886,0.031,4.108,0.322,0.749,0.81,24.68,0.069,0.475,355.0,0.787666667,0.834,0.815333333,25.9578,26.6112,26.3439
2023-06-24,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,maturation,2,30.5,16.8,80.0,0.8,1,0.876,0.875,0.079,1.266,3.828,0.292,0.72,0.778,0.876,0.892,0.087,0.433,2.718,1.789,3.749,0.32,0.713,0.787,0.165,0.876,0.885,0.083,3.78,0.308,0.716,0.783,24.4,0.027,0.462,361.2,0.791333333,0.792,0.791666667,26.718,26.718,26.718
2023-07-01,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,maturation,2,29.5,18.5,75.7,9.7,1,0.888,0.882,-0.004,1.347,3.938,0.315,0.675,0.81,0.9,0.883,-0.015,0.422,2.695,1.685,4.309,0.333,0.743,0.827,0.169,0.895,0.883,-0.01,4.161,0.326,0.716,0.82,22.31,0.318,0.447,368.0,0.791,0.823333333,0.810333333,26.196,26.55,26.4025
2023-07-08,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,maturation,2,28.6,19.0,77.2,2.9,1,0.888,0.881,0.027,1.304,4.122,0.295,0.723,0.775,0.88,0.876,0.027,0.401,2.727,1.606,4.645,0.328,0.736,0.792,0.152,0.883,0.878,0.027,4.435,0.315,0.731,0.785,22.06,0.097,0.452,374.5,0.795333333,0.802666667,0.799666667,25.3968,25.168,25.2538
2023-07-15,MLG003,Bakalan Farm,-8.113906,112.653058,420,2,C2,maturation,2,26.7,18.4,78.9,6.0,1,0.9,0.879,0.059,1.275,3.655,0.315,0.753,0.778,0.9,0.891,0.065,0.443,2.543,1.606,4.104,0.333,0.741,0.866,0.183,0.9,0.887,0.062,3.925,0.326,0.746,0.83,21.07,0.217,0.451,380.3,0.810333333,0.835666667,0.825333333,24.03,24.03,24.03
