date,farm_id,district,latitude,longitude,altitude,rotun,plant_age,total_stalk,height_stalk,stalk_diameter,stalk_weight,temperature,presipitasi,relative_humidity,light_intensity,ndvi_s2,gndvi_s2,ndwi_s2,rvi_s2,dvi_s2,evi_s2,savi_s2,wdrvi_s2,ndvi_l9,gndvi_l9,ndwi_l9,rvi_l9,dvi_l9,evi_l9,savi_l9,wdrvi_l9,ndvi_fusion,gndvi_fusion,ndwi_fusion,rvi_fusion,dvi_fusion,evi_fusion,savi_fusion,wdrvi_fusion,yield_tons_per_hectare,temperature_humidity_interaction,water_stress_index,vegetation_health
2021-01-25,FARM0598,I,-7.898568,112.409957,666,1,52,9410,374.77,2.04,10.68,23.4,10.5,72.2,13.1,0.5809,0.5208,0.2059,3.7723,0.3199,0.4621,0.4567,-0.14,0.614,0.6165,0.3183,4.1819,0.3402,0.4816,0.4841,-0.0891,0.5975,0.5687,0.2621,3.9771,0.33,0.4719,0.4704,-0.1145,83.47,1689.48,0.7379,0.5831
2022-03-21,FARM0598,I,-7.898568,112.409957,666,2,52,8323,305.29,2.39,11.91,28.0,45.5,67.6,14.4,0.6861,0.6113,0.3381,5.3724,0.4124,0.6763,0.5618,0.0359,0.6457,0.5499,0.2803,4.6453,0.3274,0.5161,0.4877,-0.0368,0.6659,0.5806,0.3092,5.0089,0.3699,0.5962,0.5248,-0.0004,83.94,1892.8,0.6908000000000001,0.6232500000000001
2023-04-15,FARM0598,I,-7.898568,112.409957,666,3,48,8373,317.5,1.8,9.6,26.3,1.7,68.3,14.5,0.5809,0.5398,0.2587,3.7725,0.3054,0.5153,0.4466,-0.1399,0.6141,0.5807,0.2745,4.1826,0.3398,0.4778,0.4839,-0.089,0.5975,0.5603,0.2666,3.9775,0.3226,0.4965,0.4653,-0.1145,85.18,1796.29,0.7334,0.5789
2024-05-09,FARM0598,I,-7.898568,112.409957,666,4,48,9394,283.98,1.8,9.07,26.4,5.5,76.9,14.8,0.6766,0.6257,0.2718,5.185,0.3627,0.5869,0.5251,0.0182,0.5691,0.5988,0.1909,3.6419,0.2854,0.4592,0.4275,-0.1572,0.6229,0.6122,0.2314,4.4135,0.3241,0.523,0.4763,-0.0695,83.78,2030.16,0.7686,0.61755
2021-02-24,FARM0599,I,-7.89157,112.412965,226,1,56,9850,307.62,2.91,32.83,22.7,1.0,73.4,14.6,0.6768,0.5833,0.2443,5.1874,0.375,0.6085,0.5336,0.0184,0.5932,0.5909,0.2818,3.9168,0.3058,0.4749,0.4517,-0.1215,0.635,0.5871,0.2631,4.5521,0.3404,0.5417,0.4927,-0.0515,116.42,1666.18,0.7369,0.61105
2022-03-21,FARM0599,I,-7.89157,112.412965,226,2,48,9431,269.5,2.32,14.83,24.6,8.2,69.6,16.7,0.6916,0.5484,0.3175,5.4844,0.366,0.68,0.5334,0.0462,0.6689,0.5878,0.3061,5.0405,0.3826,0.5836,0.5354,0.004,0.6802,0.5681,0.3118,5.2625,0.3743,0.6318,0.5344,0.0251,107.94,1712.16,0.6881999999999999,0.62415
2023-06-14,FARM0599,I,-7.89157,112.412965,226,3,56,8729,271.35,2.68,16.52,22.2,6.4,66.8,13.9,0.6781,0.6392,0.3339,5.2128,0.3862,0.6156,0.5416,0.0208,0.6894,0.5332,0.2209,5.4389,0.3438,0.6115,0.5164,0.042,0.6837,0.5862,0.2774,5.3258,0.365,0.6136,0.529,0.0314,102.35,1482.96,0.7226,0.63495
2024-07-08,FARM0599,I,-7.89157,112.412965,226,4,48,7910,242.19,2.28,16.93,20.3,4.6,79.8,13.2,0.647,0.5625,0.2698,4.6657,0.3671,0.5565,0.5159,-0.0346,0.7292,0.6177,0.3253,6.3861,0.3828,0.7037,0.5602,0.1217,0.6881,0.5901,0.2976,5.5259,0.3749,0.6301,0.538,0.0436,86.58,1619.94,0.7024,0.6391
2020-12-26,FARM0600,I,-7.896524,112.391862,320,1,48,8476,314.53,2.32,26.53,22.7,6.0,77.8,14.5,0.6507,0.6246,0.3523,4.7254,0.3901,0.6171,0.5322,-0.0282,0.6629,0.6359,0.2911,4.9329,0.3799,0.5819,0.531,-0.0068,0.6568,0.6303,0.3217,4.8291,0.385,0.5995,0.5316,-0.0175,113.12,1766.06,0.6783,0.6435500000000001
2022-02-19,FARM0600,I,-7.896524,112.391862,320,2,52,9565,284.07,2.43,15.96,27.1,7.0,65.2,13.0,0.6454,0.5437,0.336,4.6408,0.3637,0.5413,0.513,-0.0373,0.6262,0.5954,0.2381,4.3508,0.3079,0.4796,0.4657,-0.0694,0.6358,0.5696,0.2871,4.4958,0.3358,0.5105,0.4894,-0.0533,112.89,1766.92,0.7129,0.6027
2023-03-16,FARM0600,I,-7.896524,112.391862,320,3,48,8727,312.6,1.89,15.05,23.8,34.5,80.3,16.8,0.6318,0.5686,0.3297,4.4323,0.34,0.549,0.4913,-0.0602,0.6454,0.6191,0.291,4.6396,0.3635,0.5338,0.5128,-0.0374,0.6386,0.5939,0.3104,4.5359,0.3517,0.5414,0.502,-0.0488,95.7,1911.14,0.6896,0.61625
2024-05-09,FARM0600,I,-7.896524,112.391862,320,4,52,8372,273.52,1.93,7.76,25.4,1.7,78.2,13.3,0.617,0.6412,0.2663,4.2215,0.3623,0.569,0.4999,-0.0844,0.6528,0.5965,0.1622,4.7603,0.3002,0.5198,0.4692,-0.0246,0.6349,0.6189,0.2143,4.4909,0.3313,0.5444,0.4845,-0.0545,85.35,1986.28,0.7857000000000001,0.6269
2020-12-26,FARM0601,I,-7.895928,112.384914,617,1,48,9144,362.67,2.59,23.5,20.0,0.3,66.0,14.0,0.6047,0.5969,0.2818,4.0596,0.3137,0.5088,0.4619,-0.1038,0.7039,0.6696,0.3308,5.7553,0.3913,0.6613,0.5559,0.0702,0.6543,0.6333,0.3063,4.9075,0.3525,0.5851,0.5089,-0.0168,115.0,1320.0,0.6937,0.6437999999999999
2022-01-20,FARM0601,I,-7.895928,112.384914,617,2,48,8307,320.11,2.43,19.62,22.5,0.0,77.1,16.6,0.6495,0.5904,0.2423,4.7064,0.3743,0.5991,0.5216,-0.0302,0.69,0.5005,0.2086,5.4512,0.3154,0.5583,0.4943,0.0432,0.6697,0.5455,0.2255,5.0788,0.3448,0.5787,0.508,0.0065,116.17,1734.75,0.7745,0.6075999999999999
2023-02-14,FARM0601,I,-7.895928,112.384914,617,3,48,8186,310.94,2.38,19.3,25.5,5.3,66.8,13.1,0.6726,0.6274,0.3675,5.1081,0.3975,0.6288,0.5465,0.0107,0.615,0.5569,0.2672,4.1944,0.3197,0.5168,0.4702,-0.0876,0.6438,0.5922,0.3174,4.6513,0.3586,0.5728,0.5083,-0.0385,113.5,1703.4,0.6826,0.618
2024-05-09,FARM0601,I,-7.895928,112.384914,617,4,56,8747,279.42,1.97,10.91,24.2,2.3,76.5,15.2,0.6204,0.5769,0.2316,4.2692,0.3336,0.5664,0.4822,-0.0788,0.7212,0.5464,0.319,6.1727,0.3703,0.6411,0.5481,0.105,0.6708,0.5617,0.2753,5.221,0.352,0.6037,0.5152,0.0131,85.31,1851.3,0.7247,0.61625
2021-02-24,FARM0602,I,-7.887284,112.401542,539,1,56,10280,349.69,2.59,15.45,22.5,2.3,77.8,16.7,0.5768,0.5401,0.2588,3.7259,0.3244,0.4683,0.458,-0.146,0.6429,0.6412,0.2828,4.6,0.3742,0.5399,0.5187,-0.0417,0.6098,0.5907,0.2708,4.163,0.3493,0.5041,0.4884,-0.0938,114.21,1750.5,0.7292000000000001,0.60025
2022-03-21,FARM0602,I,-7.887284,112.401542,539,2,48,9713,320.01,2.34,11.45,27.8,3.2,67.2,15.4,0.6993,0.6006,0.3055,5.6504,0.4118,0.6766,0.5673,0.0611,0.722,0.6068,0.3434,6.194,0.398,0.6245,0.5679,0.1067,0.7106,0.6037,0.3244,5.9222,0.4049,0.6505,0.5676,0.0839,93.61,1868.16,0.6756,0.65715
2023-04-15,FARM0602,I,-7.887284,112.401542,539,3,48,8761,264.85,2.17,8.35,23.7,1.0,65.5,14.4,0.6111,0.6128,0.2425,4.1426,0.3447,0.5285,0.4859,-0.0938,0.6767,0.6338,0.3246,5.1861,0.3863,0.6073,0.5411,0.0183,0.6439,0.6233,0.2835,4.6644,0.3655,0.5679,0.5135,-0.0378,86.63,1552.35,0.7165,0.6335999999999999
2024-06-08,FARM0602,I,-7.887284,112.401542,539,4,52,9439,285.3,2.29,21.23,24.9,4.0,70.1,13.4,0.649,0.6517,0.3045,4.698,0.3988,0.6393,0.5367,-0.0311,0.6702,0.5148,0.2458,5.0634,0.3122,0.5845,0.4849,0.0063,0.6596,0.5832,0.2751,4.8807,0.3555,0.6119,0.5108,-0.0124,114.6,1745.49,0.7249,0.6214
2021-02-24,FARM0603,I,-7.904182,112.413414,211,1,56,9039,320.26,2.46,23.21,22.7,9.9,76.1,15.5,0.6435,0.5871,0.3477,4.6094,0.3662,0.6076,0.5138,-0.0407,0.5885,0.5898,0.2555,3.8606,0.2932,0.4769,0.4406,-0.1286,0.616,0.5884,0.3016,4.235,0.3297,0.5423,0.4772,-0.0846,114.66,1727.47,0.6984,0.6022000000000001
2022-05-20,FARM0603,I,-7.904182,112.413414,211,2,56,9315,312.13,2.7,18.13,22.9,0.6,67.2,14.1,0.587,0.6237,0.2928,3.8424,0.3242,0.5314,0.4621,-0.1309,0.665,0.4998,0.2549,4.9709,0.3058,0.579,0.4779,-0.0029,0.626,0.5617,0.2739,4.4067,0.315,0.5552,0.47,-0.0669,113.74,1538.88,0.7261,0.59385
2023-07-14,FARM0603,I,-7.904182,112.413414,211,3,52,8765,268.29,2.35,15.12,21.2,1.8,71.7,13.5,0.6533,0.6003,0.2129,4.7687,0.346,0.6183,0.5041,-0.0237,0.6949,0.5493,0.3428,5.5558,0.3564,0.6207,0.5278,0.0527,0.6741,0.5748,0.2779,5.1623,0.3512,0.6195,0.5159,0.0145,90.9,1520.04,0.7221,0.62445
2024-09-06,FARM0603,I,-7.904182,112.413414,211,4,52,9060,257.39,1.79,11.12,20.0,1.4,63.3,16.0,0.614,0.5112,0.2135,4.181,0.3163,0.4909,0.4674,-0.0892,0.5561,0.5327,0.1993,3.5055,0.2749,0.4507,0.4147,-0.1757,0.585,0.5219,0.2064,3.8433,0.2956,0.4708,0.441,-0.1325,84.12,1266.0,0.7936,0.55345
2021-02-24,FARM0604,I,-7.882945,112.405067,281,1,56,9577,298.53,2.62,15.73,27.8,10.1,73.2,16.7,0.6168,0.5607,0.205,4.2185,0.3299,0.4986,0.4781,-0.0848,0.6201,0.5536,0.2566,4.2646,0.3445,0.5141,0.4896,-0.0794,0.6184,0.5571,0.2308,4.2416,0.3372,0.5064,0.4838,-0.0821,113.84,2034.96,0.7692,0.58775
2022-05-20,FARM0604,I,-7.882945,112.405067,281,2,56,8436,279.95,2.21,9.81,24.2,0.2,72.3,13.5,0.6393,0.5135,0.1878,4.5447,0.3275,0.5759,0.4853,-0.0477,0.6755,0.5356,0.3383,5.164,0.3435,0.5594,0.5109,0.0161,0.6574,0.5246,0.2631,4.8544,0.3355,0.5677,0.4981,-0.0158,86.09,1749.66,0.7369,0.591
2023-07-14,FARM0604,I,-7.882945,112.405067,281,3,52,8903,291.53,1.92,8.23,20.5,2.6,77.1,14.6,0.6189,0.6451,0.2988,4.2481,0.3822,0.5877,0.513,-0.0813,0.687,0.6021,0.282,5.3893,0.3818,0.5828,0.5425,0.0375,0.6529,0.6236,0.2904,4.8187,0.382,0.5853,0.5277,-0.0219,85.66,1580.55,0.7096,0.63825
2024-08-07,FARM0604,I,-7.882945,112.405067,281,4,48,9509,303.44,2.31,20.35,20.9,1.9,66.6,15.0,0.5842,0.5796,0.2401,3.8097,0.3317,0.4954,0.466,-0.1351,0.6866,0.5527,0.3256,5.3826,0.3412,0.6175,0.5134,0.0368,0.6354,0.5661,0.2828,4.5961,0.3365,0.5564,0.4897,-0.0491,116.66,1391.94,0.7172000000000001,0.60075
2021-01-25,FARM0605,I,-7.902485,112.391565,448,1,52,8994,304.54,2.69,14.93,24.7,8.1,80.6,13.2,0.6454,0.619,0.3341,4.6395,0.3502,0.5769,0.5038,-0.0374,0.7265,0.5663,0.302,6.3117,0.3798,0.6064,0.557,0.116,0.6859,0.5927,0.318,5.4756,0.365,0.5917,0.5304,0.0393,116.1,1990.82,0.6819999999999999,0.6393
2022-04-20,FARM0605,I,-7.902485,112.391565,448,2,56,9011,324.53,2.25,20.53,25.9,3.1,63.5,15.8,0.574,0.5521,0.213,3.6946,0.3065,0.5091,0.4447,-0.1501,0.7006,0.5874,0.2224,5.6806,0.3541,0.5682,0.5283,0.0637,0.6373,0.5698,0.2177,4.6876,0.3303,0.5387,0.4865,-0.0432,113.76,1644.65,0.7823,0.60355
2023-06-14,FARM0605,I,-7.902485,112.391565,448,3,52,8849,265.2,2.11,10.24,21.5,4.0,73.4,13.7,0.6615,0.5266,0.2008,4.9092,0.3287,0.608,0.4946,-0.0092,0.7018,0.5597,0.2636,5.7061,0.3785,0.5834,0.5463,0.066,0.6817,0.5432,0.2322,5.3076,0.3536,0.5957,0.5205,0.0284,84.98,1578.1,0.7678,0.6124499999999999
2024-08-07,FARM0605,I,-7.902485,112.391565,448,4,52,8165,258.46,2.26,8.97,20.0,8.3,70.8,13.8,0.6187,0.5985,0.3026,4.2447,0.3654,0.5628,0.5026,-0.0817,0.7099,0.6254,0.2779,5.895,0.3494,0.6061,0.5282,0.0822,0.6643,0.612,0.2902,5.0698,0.3574,0.5845,0.5154,0.0002,86.17,1416.0,0.7098,0.63815
2021-02-24,FARM0606,I,-7.915662,112.382005,423,1,56,8508,338.79,2.56,22.38,27.3,2.6,76.3,16.2,0.6635,0.5598,0.2821,4.9429,0.382,0.5926,0.5326,-0.0057,0.7198,0.6023,0.3658,6.1373,0.3915,0.6882,0.5626,0.1021,0.6916,0.5811,0.324,5.5401,0.3868,0.6404,0.5476,0.0482,117.27,2082.99,0.6759999999999999,0.63635
2022-03-21,FARM0606,I,-7.915662,112.382005,423,2,48,9481,304.72,2.46,23.87,23.8,13.8,73.9,15.7,0.6106,0.5869,0.3617,4.1363,0.3652,0.5237,0.4989,-0.0945,0.6227,0.6138,0.2038,4.3012,0.3248,0.4815,0.4769,-0.0751,0.6167,0.6003,0.2827,4.2187,0.345,0.5026,0.4879,-0.0848,114.63,1758.82,0.7173,0.6085
2023-05-15,FARM0606,I,-7.915662,112.382005,423,3,52,8645,287.24,2.62,21.07,21.8,1.1,69.7,16.8,0.5945,0.5467,0.2161,3.9317,0.3324,0.4837,0.4708,-0.1196,0.6504,0.6609,0.3489,4.7207,0.3492,0.5637,0.5052,-0.0287,0.6224,0.6038,0.2825,4.3262,0.3408,0.5237,0.488,-0.0742,115.95,1519.46,0.7175,0.6131
2024-08-07,FARM0606,I,-7.915662,112.382005,423,4,56,8846,297.53,1.78,10.66,20.0,3.3,80.8,15.3,0.6145,0.4993,0.1829,4.1876,0.319,0.5564,0.4695,-0.0884,0.6758,0.5632,0.343,5.1692,0.3629,0.6168,0.5249,0.0166,0.6451,0.5313,0.2629,4.6784,0.341,0.5866,0.4972,-0.0359,85.94,1616.0,0.7371,0.5882000000000001
2020-12-26,FARM0607,I,-7.883228,112.415941,274,1,48,9459,357.52,2.31,16.61,20.0,5.7,68.0,15.4,0.72,0.5644,0.2713,6.1419,0.4133,0.6563,0.5772,0.1025,0.5817,0.537,0.311,3.7809,0.2967,0.4407,0.4406,-0.1388,0.6508,0.5507,0.2911,4.9614,0.355,0.5485,0.5089,-0.0182,115.34,1360.0,0.7089,0.60075
2022-02-19,FARM0607,I,-7.883228,112.415941,274,2,52,8267,293.2,2.28,12.53,24.0,7.4,72.8,13.9,0.6277,0.6297,0.3563,4.3725,0.3925,0.5528,0.5232,-0.067,0.6942,0.5815,0.2878,5.5401,0.3917,0.5821,0.5521,0.0512,0.661,0.6056,0.3221,4.9563,0.3921,0.5674,0.5377,-0.0079,85.89,1747.2,0.6779,0.6333
2023-03-16,FARM0607,I,-7.883228,112.415941,274,3,48,8569,289.73,2.5,25.16,25.6,8.8,79.9,15.8,0.5842,0.6152,0.2124,3.81,0.3124,0.5122,0.4529,-0.1351,0.7343,0.5645,0.2703,6.5274,0.3921,0.6758,0.5688,0.1325,0.6593,0.5899,0.2414,5.1687,0.3523,0.594,0.5109,-0.0013,114.06,2045.44,0.7585999999999999,0.6246
2024-05-09,FARM0607,I,-7.883228,112.415941,274,4,52,8479,278.66,2.24,12.94,24.7,0.9,74.6,15.5,0.6482,0.5554,0.2671,4.6844,0.3296,0.5499,0.4902,-0.0326,0.6775,0.6068,0.2668,5.2023,0.343,0.5953,0.5113,0.0198,0.6628,0.5811,0.267,4.9433,0.3363,0.5726,0.5008,-0.0064,86.27,1842.62,0.733,0.62195
2021-01-25,FARM0608,I,-7.882058,112.416883,673,1,52,9719,313.92,3.01,30.03,23.8,19.7,77.3,15.2,0.6822,0.6133,0.3312,5.2932,0.405,0.6557,0.5555,0.0285,0.6963,0.5657,0.309,5.5861,0.3416,0.562,0.5173,0.0554,0.6893,0.5895,0.3201,5.4396,0.3733,0.6088,0.5364,0.0419,113.34,1839.74,0.6799,0.6394
2022-02-19,FARM0608,I,-7.882058,112.416883,673,2,48,9489,321.77,2.53,23.49,23.8,8.8,78.9,16.1,0.589,0.5867,0.2559,3.8666,0.3289,0.5,0.4662,-0.1278,0.6096,0.5478,0.245,4.123,0.2932,0.5042,0.4483,-0.0961,0.5993,0.5673,0.2504,3.9948,0.3111,0.5021,0.4573,-0.112,113.81,1877.82,0.7496,0.5833
2023-03-16,FARM0608,I,-7.882058,112.416883,673,3,48,8569,306.57,2.13,10.17,26.0,8.8,70.8,15.0,0.6576,0.5572,0.3626,4.8419,0.3817,0.6038,0.5299,-0.0161,0.7247,0.5932,0.2896,6.2649,0.3995,0.6605,0.57,0.1123,0.6912,0.5752,0.3261,5.5534,0.3906,0.6321,0.55,0.0481,84.57,1840.8,0.6738999999999999,0.6332
2024-05-09,FARM0608,I,-7.882058,112.416883,673,4,52,9891,298.35,2.35,12.78,24.8,4.1,66.8,14.6,0.6979,0.5664,0.3088,5.6208,0.3788,0.6168,0.5449,0.0585,0.6304,0.6397,0.2955,4.4112,0.3259,0.5036,0.4807,-0.0626,0.6642,0.603,0.3021,5.016,0.3523,0.5602,0.5128,-0.0021,87.92,1656.64,0.6979,0.6335999999999999
2020-12-26,FARM0609,I,-7.892334,112.389437,268,1,48,9233,327.45,2.93,29.59,20.0,2.1,64.4,14.8,0.6279,0.5025,0.1951,4.3745,0.3261,0.5384,0.4798,-0.0667,0.6195,0.593,0.3214,4.2562,0.3444,0.5373,0.4892,-0.0804,0.6237,0.5477,0.2582,4.3153,0.3353,0.5378,0.4845,-0.0735,113.93,1288.0,0.7418,0.5857
2022-03-21,FARM0609,I,-7.892334,112.389437,268,2,56,9487,316.86,2.2,12.12,28.1,3.2,80.5,15.7,0.611,0.5378,0.31,4.1413,0.3526,0.5165,0.4911,-0.0939,0.6478,0.5852,0.2304,4.6784,0.3369,0.5418,0.4954,-0.0332,0.6294,0.5615,0.2702,4.4099,0.3447,0.5291,0.4932,-0.0636,94.97,2262.05,0.7298,0.59545
2023-06-14,FARM0609,I,-7.892334,112.389437,268,3,56,9850,306.87,2.12,16.87,21.7,1.4,68.5,15.8,0.6424,0.5679,0.2551,4.5928,0.3492,0.6077,0.5019,-0.0424,0.6497,0.5698,0.2352,4.7089,0.3069,0.5405,0.4734,-0.03,0.646,0.5688,0.2452,4.6509,0.3281,0.5741,0.4877,-0.0362,109.37,1486.45,0.7548,0.6073999999999999
2024-09-06,FARM0609,I,-7.892334,112.389437,268,4,56,8565,269.93,2.23,14.57,20.0,0.7,69.0,14.3,0.5876,0.5728,0.2005,3.8497,0.3129,0.5152,0.4546,-0.13,0.6421,0.5899,0.3797,4.5881,0.3686,0.5464,0.5148,-0.043,0.6148,0.5814,0.2901,4.2189,0.3407,0.5308,0.4847,-0.0865,83.68,1380.0,0.7099,0.5981000000000001
2021-02-24,FARM0610,I,-7.898765,112.394401,213,1,56,10043,358.78,2.0,12.41,23.2,1.1,80.5,13.2,0.649,0.6035,0.2817,4.6972,0.3304,0.5752,0.4911,-0.0312,0.6078,0.5536,0.3287,4.0992,0.3236,0.4699,0.4701,-0.099,0.6284,0.5786,0.3052,4.3982,0.327,0.5226,0.4806,-0.0651,99.43,1867.6,0.6948,0.6034999999999999
2022-05-20,FARM0610,I,-7.898765,112.394401,213,2,56,9922,314.84,2.16,21.19,25.1,0.5,70.1,15.7,0.6472,0.5584,0.2555,4.6682,0.3677,0.5966,0.5163,-0.0343,0.6555,0.6345,0.3478,4.805,0.3747,0.5459,0.5245,-0.0199,0.6513,0.5965,0.3016,4.7366,0.3712,0.5712,0.5204,-0.0271,114.52,1759.51,0.6984,0.6239
2023-08-13,FARM0610,I,-7.898765,112.394401,213,3,56,9756,274.99,2.32,11.7,20.0,1.5,66.9,13.1,0.6154,0.5594,0.2297,4.2004,0.3523,0.5182,0.4928,-0.0869,0.6798,0.6103,0.2823,5.2459,0.3536,0.5496,0.5199,0.024,0.6476,0.5849,0.256,4.7231,0.353,0.5339,0.5063,-0.0315,86.25,1338.0,0.744,0.61625
2024-09-06,FARM0610,I,-7.898765,112.394401,213,4,48,8757,308.03,1.57,8.85,20.0,3.5,76.5,13.0,0.5949,0.5665,0.2148,3.9368,0.3138,0.4663,0.4581,-0.119,0.6281,0.5902,0.2474,4.3784,0.3255,0.4804,0.4795,-0.0663,0.6115,0.5783,0.2311,4.1576,0.3196,0.4733,0.4688,-0.0926,85.98,1530.0,0.7689,0.5949
2020-12-26,FARM0611,I,-7.913761,112.415643,437,1,48,9572,329.76,2.85,36.96,20.0,2.9,65.0,15.9,0.6766,0.5559,0.3579,5.185,0.3837,0.6285,0.5394,0.0182,0.6721,0.5937,0.187,5.0991,0.3104,0.5788,0.4841,0.0098,0.6744,0.5748,0.2724,5.1421,0.3471,0.6037,0.5117,0.014,115.63,1300.0,0.7276,0.6246
2022-02-19,FARM0611,I,-7.913761,112.415643,437,2,52,8593,296.31,2.82,28.24,25.5,3.8,76.0,13.6,0.6295,0.5603,0.3,4.3987,0.3682,0.5764,0.5091,-0.064,0.6985,0.5931,0.3175,5.6332,0.377,0.6353,0.5439,0.0596,0.664,0.5767,0.3088,5.016,0.3726,0.6059,0.5265,-0.0022,117.25,1938.0,0.6912,0.62035
2023-05-15,FARM0611,I,-7.913761,112.415643,437,3,56,8524,260.27,1.95,7.2,25.0,0.1,79.7,16.7,0.6113,0.5756,0.3189,4.1459,0.3485,0.521,0.4885,-0.0934,0.6789,0.5647,0.3396,5.2278,0.3687,0.6315,0.5302,0.0223,0.6451,0.5701,0.3293,4.6868,0.3586,0.5762,0.5093,-0.0356,86.25,1992.5,0.6707000000000001,0.6076
2024-06-08,FARM0611,I,-7.913761,112.415643,437,4,48,8084,285.75,2.19,8.08,23.2,0.0,71.2,14.2,0.6296,0.5245,0.3009,4.3998,0.3325,0.5561,0.4851,-0.0639,0.6006,0.5997,0.2182,4.0076,0.3226,0.4837,0.4666,-0.1102,0.6151,0.5621,0.2596,4.2037,0.3275,0.5199,0.4758,-0.087,83.76,1651.84,0.7404,0.5886
2021-01-25,FARM0612,I,-7.890598,112.391966,658,1,52,9679,337.87,2.78,30.74,26.0,14.1,69.3,15.2,0.7114,0.6485,0.3562,5.9295,0.4054,0.6332,0.5684,0.085,0.6315,0.5886,0.2376,4.4275,0.3034,0.4703,0.4642,-0.0607,0.6714,0.6186,0.2969,5.1785,0.3544,0.5518,0.5163,0.0122,113.9,1801.8,0.7031000000000001,0.645
2022-02-19,FARM0612,I,-7.890598,112.391966,658,2,48,9495,300.48,1.99,15.28,26.8,2.5,71.1,14.2,0.6788,0.6419,0.2892,5.2271,0.3761,0.6619,0.5352,0.0222,0.7264,0.6615,0.3217,6.3097,0.3968,0.6322,0.5689,0.1158,0.7026,0.6517,0.3054,5.7684,0.3864,0.6471,0.552,0.069,116.75,1905.48,0.6946,0.6771499999999999
2023-04-15,FARM0612,I,-7.890598,112.391966,658,3,52,9163,256.26,2.33,15.25,27.3,2.9,72.9,16.3,0.6307,0.5529,0.2931,4.4154,0.3586,0.5563,0.5034,-0.0621,0.6225,0.644,0.3113,4.2979,0.3369,0.5336,0.4854,-0.0755,0.6266,0.5984,0.3022,4.3566,0.3478,0.545,0.4944,-0.0688,107.21,1990.17,0.6978,0.6125
2024-05-09,FARM0612,I,-7.890598,112.391966,658,4,48,9326,289.8,1.76,10.11,26.9,1.2,79.3,14.8,0.6331,0.5796,0.2319,4.4508,0.3309,0.5376,0.4854,-0.0581,0.6989,0.6256,0.3474,5.6419,0.3667,0.617,0.5368,0.0603,0.666,0.6026,0.2896,5.0464,0.3488,0.5773,0.5111,0.0011,85.64,2133.17,0.7103999999999999,0.6343000000000001
2021-02-24,FARM0613,I,-7.912844,112.414028,260,1,56,9753,326.07,2.93,31.47,23.8,12.0,67.1,14.0,0.6036,0.5707,0.2536,4.0457,0.3431,0.4924,0.4817,-0.1055,0.6437,0.6158,0.2996,4.6131,0.343,0.5419,0.4982,-0.0403,0.6237,0.5933,0.2766,4.3294,0.3431,0.5171,0.4899,-0.0729,113.59,1596.98,0.7234,0.6085
2022-03-21,FARM0613,I,-7.912844,112.414028,260,2,48,9104,294.01,2.23,17.17,27.0,1.2,72.2,13.8,0.6759,0.6631,0.3283,5.1703,0.4006,0.6434,0.5499,0.0167,0.6843,0.6281,0.266,5.336,0.3786,0.5962,0.5392,0.0325,0.6801,0.6456,0.2971,5.2532,0.3896,0.6198,0.5446,0.0246,115.4,1949.4,0.7029000000000001,0.6628499999999999
2023-05-15,FARM0613,I,-7.912844,112.414028,260,3,52,8119,277.44,2.05,7.77,27.1,2.9,77.5,13.3,0.7087,0.6043,0.3409,5.8653,0.4014,0.6929,0.5646,0.0796,0.6198,0.5636,0.3233,4.2601,0.343,0.4939,0.4884,-0.0799,0.6642,0.5839,0.3321,5.0627,0.3722,0.5934,0.5265,-0.0001,84.85,2100.25,0.6678999999999999,0.62405
2024-07-08,FARM0613,I,-7.912844,112.414028,260,4,52,7918,270.48,1.86,6.02,22.4,1.9,74.7,16.8,0.7135,0.5748,0.3445,5.9811,0.4136,0.7035,0.5746,0.0893,0.7355,0.5805,0.3418,6.5603,0.3944,0.6794,0.5709,0.135,0.7245,0.5776,0.3431,6.2707,0.404,0.6915,0.5728,0.1122,83.32,1673.28,0.6569,0.65105
2021-02-24,FARM0614,I,-7.899147,112.39689,753,1,56,8717,350.46,2.27,22.28,25.2,28.6,80.5,13.2,0.6412,0.6319,0.3485,4.5746,0.3985,0.6087,0.533,-0.0444,0.6953,0.594,0.2744,5.5639,0.3885,0.5888,0.5504,0.0534,0.6683,0.6129,0.3114,5.0693,0.3935,0.5988,0.5417,0.0045,114.62,2028.6,0.6886,0.6406000000000001
2022-04-20,FARM0614,I,-7.899147,112.39689,753,2,52,8872,329.05,2.68,25.09,23.4,2.0,73.6,13.7,0.681,0.5922,0.3666,5.2702,0.3949,0.6225,0.5486,0.0263,0.6804,0.6465,0.2612,5.2571,0.3502,0.5536,0.5177,0.0251,0.6807,0.6194,0.3139,5.2637,0.3726,0.5881,0.5331,0.0257,113.17,1722.24,0.6860999999999999,0.65005
2023-06-14,FARM0614,I,-7.899147,112.39689,753,3,52,9393,314.08,2.15,18.38,24.2,4.9,76.1,13.2,0.6597,0.5632,0.264,4.8765,0.3697,0.6043,0.5229,-0.0125,0.6396,0.5754,0.3064,4.55,0.3106,0.5537,0.4727,-0.0471,0.6496,0.5693,0.2852,4.7132,0.3401,0.579,0.4978,-0.0298,115.92,1841.62,0.7148,0.60945
