state_name,district_name,year,season,area_hectare,yield_t_ha,yield_tons_per_hectare,state,district,yield,prev_year_yield,yield_3yr_avg,yield_5yr_avg,ndvi_region,region,ndvi_mean,ndvi_max,ndvi_min,ndvi_std,variety,rainfall_mm,temperature_c,sunlight_hours,soil_nitrogen,soil_phosphorus,soil_potassium,crop_duration_days,irrigation_frequency
Uttar Pradesh,JHANSI,,Kharif,80.0,3768.75,,Uttar Pradesh,Jhansi,3768.75,3205.128205,3093.7317593333332,3025.9774466000003,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,JHANSI,,Kharif,333.0,4057.657658,,Uttar Pradesh,Jhansi,4057.657658,3768.75,3677.1786209999996,3066.8614962,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,JHANSI,,Kharif,228.0,3715.350877,,Uttar Pradesh,Jhansi,3715.350877,4057.657658,3847.2528450000004,3410.8407626,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,JHANSI,,Kharif,208.0,4015.865385,,Uttar Pradesh,Jhansi,4015.865385,3715.350877,3929.62464,3752.550425,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,JHANSI,,Kharif,165.0,4043.030303,,Uttar Pradesh,Jhansi,4043.030303,4015.865385,3924.7488550000003,3920.1308445999994,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,JHANSI,,Kharif,153.0,3442.48366,,Uttar Pradesh,Jhansi,3442.48366,4043.030303,3833.7931159999994,3854.8775766,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,JHANSI,,Kharif,57.0,3803.508772,,Uttar Pradesh,Jhansi,3803.508772,3442.48366,3763.0075783333336,3804.0477994000003,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,JHANSI,,Kharif,154.0,3944.155844,,Uttar Pradesh,Jhansi,3944.155844,3803.508772,3730.049425333333,3849.8087928,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,JHANSI,,Kharif,138.0,3713.768116,,Uttar Pradesh,Jhansi,3713.768116,3944.155844,3820.4775773333336,3789.389339,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,JHANSI,,Kharif,105.0,3675.238095,,Uttar Pradesh,Jhansi,3675.238095,3713.768116,3777.7206850000002,3715.8308974,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,JHANSI,,Whole Year,106.0,5259.433962,,Uttar Pradesh,Jhansi,5259.433962,3675.238095,4216.146724333333,4079.2209578,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,JHANSI,,Whole Year,111.0,5294.594595,,Uttar Pradesh,Jhansi,5294.594595,5259.433962,4743.088884,4377.4381224,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,JHANSI,,Whole Year,101.0,4295.049505,,Uttar Pradesh,Jhansi,4295.049505,5294.594595,4949.692687333333,4447.6168546,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,JHANSI,,Whole Year,95.0,4171.578947,,Uttar Pradesh,Jhansi,4171.578947,4295.049505,4587.0743489999995,4539.1790208,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Whole Year,570.0,57.41929825,,Uttar Pradesh,Kannauj,57.41929825,,57.41929825,57.41929825,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Whole Year,663.0,52.07390649,,Uttar Pradesh,Kannauj,52.07390649,57.41929825,54.74660237,54.74660237,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Whole Year,592.0,44.95101351,,Uttar Pradesh,Kannauj,44.95101351,52.07390649,51.48140608333333,51.48140608333333,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Whole Year,474.0,51.37341772,,Uttar Pradesh,Kannauj,51.37341772,44.95101351,49.466112573333334,51.4544089925,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Whole Year,539.0,53.39517625,,Uttar Pradesh,Kannauj,53.39517625,51.37341772,49.90653582666667,51.842562443999995,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Whole Year,404.0,49.3539604,,Uttar Pradesh,Kannauj,49.3539604,53.39517625,51.374184789999994,50.229494874,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Whole Year,348.0,47.27586207,,Uttar Pradesh,Kannauj,47.27586207,49.3539604,50.00833290666666,49.26988599,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,358.0,53.46089385,,Uttar Pradesh,Kannauj,53.46089385,47.27586207,50.03023877333334,50.971862058,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,355.0,46.49577465,,Uttar Pradesh,Kannauj,46.49577465,53.46089385,49.07751019,49.996333444,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,358.0,56.76536313,,Uttar Pradesh,Kannauj,56.76536313,46.49577465,52.24067721,50.67037082,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,399.0,50.64160401,,Uttar Pradesh,Kannauj,50.64160401,56.76536313,51.30091393,50.927899542,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,94.0,44.71276596,,Uttar Pradesh,Kannauj,44.71276596,50.64160401,50.7065777,50.41528032,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,163.0,51.36196319,,Uttar Pradesh,Kannauj,51.36196319,44.71276596,48.90544438666666,49.995494187999995,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,197.0,53.45177665,,Uttar Pradesh,Kannauj,53.45177665,51.36196319,49.8421686,51.386694588,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,226.0,57.96902655,,Uttar Pradesh,Kannauj,57.96902655,53.45177665,54.260922130000004,51.627427272,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,215.0,60.70232558,,Uttar Pradesh,Kannauj,60.70232558,57.96902655,57.37437626,53.639571586,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,204.0,59.59313725,,Uttar Pradesh,Kannauj,59.59313725,60.70232558,59.42149645999999,56.61564584399999,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,130.0,57.61538462,,Uttar Pradesh,Kannauj,57.61538462,59.59313725,59.30361581666667,57.86633013000001,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Whole Year,539.0,5339.517625,,Uttar Pradesh,Kannauj,5339.517625,57.61538462,1818.9087156233336,1115.0794998000001,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Whole Year,404.0,4935.39604,,Uttar Pradesh,Kannauj,4935.39604,5339.517625,3444.176349873333,2090.56490249,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Whole Year,348.0,4727.586207,,Uttar Pradesh,Kannauj,4727.586207,4935.39604,5000.8332906666665,3023.941678774,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,358.0,5346.089385,,Uttar Pradesh,Kannauj,5346.089385,4727.586207,5003.023877333334,4081.2409283240004,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,355.0,4649.577465,,Uttar Pradesh,Kannauj,4649.577465,5346.089385,4907.751019,4999.6333444,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,358.0,5676.536313,,Uttar Pradesh,Kannauj,5676.536313,4649.577465,5224.067721,5067.037082000001,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,399.0,5064.160401,,Uttar Pradesh,Kannauj,5064.160401,5676.536313,5130.091393,5092.7899542,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,94.0,4471.276596,,Uttar Pradesh,Kannauj,4471.276596,5064.160401,5070.65777,5041.528032,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,163.0,5136.196319,,Uttar Pradesh,Kannauj,5136.196319,4471.276596,4890.544438666667,4999.5494188,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,197.0,5345.177665,,Uttar Pradesh,Kannauj,5345.177665,5136.196319,4984.2168599999995,5138.6694588,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,226.0,5796.902655,,Uttar Pradesh,Kannauj,5796.902655,5345.177665,5426.092213,5162.7427272,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,215.0,6070.232558,,Uttar Pradesh,Kannauj,6070.232558,5796.902655,5737.437626,5363.957158599999,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,204.0,5959.313725,,Uttar Pradesh,Kannauj,5959.313725,6070.232558,5942.149646000001,5661.5645844,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,130.0,5761.538462,,Uttar Pradesh,Kannauj,5761.538462,5959.313725,5930.361581666667,5786.633013000001,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,154.0,5783.116883,,Uttar Pradesh,Kannauj,5783.116883,5761.538462,5834.656356666666,5874.2208566,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,208.0,6037.019231,,Uttar Pradesh,Kannauj,6037.019231,5783.116883,5860.558192,5922.2441718,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,194.0,6469.587629,,Uttar Pradesh,Kannauj,6469.587629,6037.019231,6096.574581,6002.115186,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,173.0,6551.445087,,Uttar Pradesh,Kannauj,6551.445087,6469.587629,6352.683982333333,6120.5414584,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Kharif,168.0,6455.357143,,Uttar Pradesh,Kannauj,6455.357143,6551.445087,6492.129953,6259.3051946000005,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Whole Year,570.0,5741.929825,,Uttar Pradesh,Kannauj,5741.929825,6455.357143,6249.577351666667,6251.067783,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Whole Year,663.0,5207.390649,,Uttar Pradesh,Kannauj,5207.390649,5741.929825,5801.559205666667,6085.1420666,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Whole Year,592.0,4495.101351,,Uttar Pradesh,Kannauj,4495.101351,5207.390649,5148.140608333334,5690.244811,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANNAUJ,,Whole Year,474.0,5137.341772,,Uttar Pradesh,Kannauj,5137.341772,4495.101351,4946.611257333334,5407.424148,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Whole Year,3899.0,38.31033598,,Uttar Pradesh,Kanpur Dehat,38.31033598,,38.31033598,38.31033598,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Whole Year,3951.0,48.04935459,,Uttar Pradesh,Kanpur Dehat,48.04935459,38.31033598,43.179845285,43.179845285,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Whole Year,2785.0,41.68402154,,Uttar Pradesh,Kanpur Dehat,41.68402154,48.04935459,42.68123737,42.68123737,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2501.0,45.51219512,,Uttar Pradesh,Kanpur Dehat,45.51219512,41.68402154,45.08185708333334,43.3889768075,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2772.0,42.41197691,,Uttar Pradesh,Kanpur Dehat,42.41197691,45.51219512,43.20273119,43.193576828,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2408.0,45.10797342,,Uttar Pradesh,Kanpur Dehat,45.10797342,42.41197691,44.34404848333333,44.553104316,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2592.0,50.64236111,,Uttar Pradesh,Kanpur Dehat,50.64236111,45.10797342,46.054103813333334,45.07170562,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2595.0,44.71830443,,Uttar Pradesh,Kanpur Dehat,44.71830443,50.64236111,46.82287965333334,45.678562198,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,1663.0,51.36199639,,Uttar Pradesh,Kanpur Dehat,51.36199639,44.71830443,48.90755397666667,46.848522452000005,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2695.0,53.45009276,,Uttar Pradesh,Kanpur Dehat,53.45009276,51.36199639,49.84346452666667,49.056145622,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2461.0,57.96789923,,Uttar Pradesh,Kanpur Dehat,57.96789923,53.45009276,54.259996126666664,51.62813078399999,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2575.0,60.70446602,,Uttar Pradesh,Kanpur Dehat,60.70446602,57.96789923,57.37415267,53.640551766,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2313.0,59.59273671,,Uttar Pradesh,Kanpur Dehat,59.59273671,60.70446602,59.421700653333325,56.615438222,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2304.0,57.61284722,,Uttar Pradesh,Kanpur Dehat,57.61284722,59.59273671,59.303349983333334,57.865608388,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Whole Year,2785.0,4168.402154,,Uttar Pradesh,Kanpur Dehat,4168.402154,57.61284722,1428.5359126433334,880.856020636,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2501.0,4551.219512,,Uttar Pradesh,Kanpur Dehat,4551.219512,4168.402154,2925.7448377399996,1779.5063431900003,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2772.0,4241.197691,,Uttar Pradesh,Kanpur Dehat,4241.197691,4551.219512,4320.273119,2615.604988186,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2408.0,4510.797342,,Uttar Pradesh,Kanpur Dehat,4510.797342,4241.197691,4434.404848333334,3505.845909244,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2592.0,5064.236111,,Uttar Pradesh,Kanpur Dehat,5064.236111,4510.797342,4605.410381333333,4507.170562,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2595.0,4471.830443,,Uttar Pradesh,Kanpur Dehat,4471.830443,5064.236111,4682.287965333333,4567.8562198,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,1663.0,5136.199639,,Uttar Pradesh,Kanpur Dehat,5136.199639,4471.830443,4890.755397666667,4684.852245200001,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2695.0,5345.009276,,Uttar Pradesh,Kanpur Dehat,5345.009276,5136.199639,4984.346452666667,4905.614562199999,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2461.0,5796.789923,,Uttar Pradesh,Kanpur Dehat,5796.789923,5345.009276,5425.9996126666665,5162.8130784,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2575.0,6070.446602,,Uttar Pradesh,Kanpur Dehat,6070.446602,5796.789923,5737.415267,5364.055176600001,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2313.0,5959.273671,,Uttar Pradesh,Kanpur Dehat,5959.273671,6070.446602,5942.170065333333,5661.5438222,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2304.0,5761.284722,,Uttar Pradesh,Kanpur Dehat,5761.284722,5959.273671,5930.334998333333,5786.5608388,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2077.0,5783.678382,,Uttar Pradesh,Kanpur Dehat,5783.678382,5761.284722,5834.745591666667,5874.29466,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2203.0,6036.768044,,Uttar Pradesh,Kanpur Dehat,6036.768044,5783.678382,5860.577049333334,5922.2902842,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2243.0,6469.68346,,Uttar Pradesh,Kanpur Dehat,6469.68346,6036.768044,6096.709962000001,6002.1376558,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2119.0,6551.203398,,Uttar Pradesh,Kanpur Dehat,6551.203398,6469.68346,6352.5516339999995,6120.5236012000005,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Kharif,2211.0,6455.676165,,Uttar Pradesh,Kanpur Dehat,6455.676165,6551.203398,6492.187674333333,6259.4018897999995,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Whole Year,3899.0,3831.033598,,Uttar Pradesh,Kanpur Dehat,3831.033598,6455.676165,5612.637720333332,5868.872933000001,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR DEHAT,,Whole Year,3951.0,4804.935459,,Uttar Pradesh,Kanpur Dehat,4804.935459,3831.033598,5030.548407333334,5622.506416,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR NAGAR,,Whole Year,4125.0,48.488,,Uttar Pradesh,Kanpur Nagar,48.488,,48.488,48.488,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR NAGAR,,Whole Year,3932.0,51.97202442,,Uttar Pradesh,Kanpur Nagar,51.97202442,48.488,50.23001221,50.23001221,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR NAGAR,,Whole Year,7645.0,41.61739699,,Uttar Pradesh,Kanpur Nagar,41.61739699,51.97202442,47.35914047,47.35914047,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
Uttar Pradesh,KANPUR NAGAR,,Whole Year,7609.0,47.49415166,,Uttar Pradesh,Kanpur Nagar,47.49415166,41.61739699,47.02785769,47.3928932675,,,,,,,Co 0238,1221.5,29.823333333333334,7.746666666666667,148.13333333333333,55.56666666666667,69.93333333333334,354.73333333333335,3.5
